text,label
RT @__citgo: COME OUT TONIGHT 🔥‼️🔥‼️🔥 http://t.co/boLzPZunpN,0
"If you want an #AskBailee, help @BaileeMadison get 300K as soon as possible. #BaileeTo300K",0
"“@nadynefisher: ""@ColeeSlawww: Mama Kim's was amazing with my three favorite people 💕"" luv u BETCHHH”",0
RT @iloveuzen: @drunkonjano heey thank u bby &lt;3,0
what am I wearing today ?,0
I added a video to a @YouTube playlist http://t.co/qx5Zu48Bhf Let's Play Minecraft Diversity Episode #9 Puzzle Branch - Part #3 When,0
Goodnight! :*,0
@BelaVida17 You expect them to beat Stuttgart at Mercedes-Benz Arena? :D,0
RT @electradical: it's sabrina spellman's birthday http://t.co/Dcn8gEv3vn,0
“@tortilaaa: Have fun today getting holy 😘 sorry I can't make it love you guys @onmymommaa @lexiperezz” lol thanks hoe 😘,1
“@cliffxrdsoreo: “@vera_malik_: #Vote1DUK #KCA eighty three””,0
My whole family is coming for my graduation. 😢,0
RT @SiNGLEMAN98: Everyone who looks at this need to take the time to sit down an pray for him little superman 😥😰😔 http://t.co/qMAaYXzqJO,0
RT @SooperMexican: Here's @LelandYee on the campaign to ban awful guns! http://t.co/wpOFmiSYkn,0
Checkout the article in the @HeraldTribune about our move to #Sarasota  http://t.co/T3WTQLWuJg @USCybChallenge @htbiz http://t.co/lCuYwuABc3,0
"RT @premierleague: FULL-TIME Man Utd 4-1 Villa. Goals from Rooney (2), Mata and Hernandez secure a comeback win for the hosts #MUNAVL http:…",0
This makes me very happy. 😍 http://t.co/GyZKJwjx2s,0
Lovers Come by Ydbeatsss http://t.co/Ekq2HWY8EI on #SoundCloud,0
Now I got that attitude.,0
"RT @Maria_BLUE_MML: Your mind is hard to read
Make my day
#KCA #VotaAuryn",0
Beach flashing - nude in public beach #sex #porn #tits http://t.co/fPPXvHtpGd,0
RT @CHlLDHOODRUINER: Selena &amp; Aaliyah were so beautiful http://t.co/FniWfYhEx4,0
RT @lovestwfanmily: rhdyt #KCA #VoteTheWantedUK,0
How to quickly and briefly get 1000 followers per day just click =&gt; http://t.co/u1IizspDGJ,0
"RT @JamesFrancoTV: HAPPY BDAY, GaGA!!!! http://t.co/ydakN6NiYP",0
@shosh_sh20 rofl I had a weird feeling this was u http://t.co/2egrSZrR2P,0
RT @ProudMahomies74: 17 #KCA #VoteUKMahomies,0
@geloalix Copy!,0
"RT @_Vontethekidd: The song ""throw that ass in a circle "" so funny g 😂😂 lil thots be gone crazy  🍑.",1
@puppetmstr269 OK.well nearer the time when I'm coming I'll try and sort something out.,0
Get free rides up to 25.00 each ride when you become a lyft pioneer. Get your lyft app today!,0
#EarthHour2014 Let the sun rise for all of nature http://t.co/s1b9ZZKXZ5,0
Sick Beard: Download Finished: The Americans (2013) - 1x02 - The Clock,0
Not letting this weather ruin my plans for the day 😌,0
@_Quinning why don't you move down here? It's so nice and there's so many jobs,0
Just got done eating breakfast and talking with cuzzo... That dude there is a trip,0
Really hurt aswell😂😂,0
"RT @ProperlyTied: RT to win a PT tee, phone case &amp; koozie of your choice! (Must be following @ProperlyTied to win — Ends 4/1) http://t.co/w…",0
RT @TopRetweetMax: 💟RETWEET💟ONLY💟IF💟YOU💟WANT💟NEW💟FOLLOWERS💟 ✴️ #Retweet ✴️#TeamFollowBack ✴️ #TeamRetweet ✴️ #RetweetNow ✴️ (Follow ➡️@TopR…,0
RT @ShaymaaTrans: Max max max max max max max max max max max max max max max max max #KCA #VoteTheWantedUK,0
"Current mood:
Plotting the deaths of roommates.",0
RT @chelseafc: Live commentary available here: http://t.co/Vq6JU1qLUA  #CFC #ChelseaTV,0
@tacodancer95 lol waitin for u to walk outside!!,0
This kind of night :),0
"""@paulpnglnn: “@AyyTangaLangDre: Lord, please guide me with my decisions.”""",0
RT @KaDsAustralia: “@flrlbtch: “@littleshaiiness: Tears of joy :') I love you bb http://t.co/SL73J79q8z””,0
This film is the cutest and saddest ever 😢☺️💕💕 http://t.co/OxhE8gKqYJ,0
"RT @ustazdondani: Say 'Subhan'Allah' 10x and then RT this, do not stop RETWEETING it. Lets see how many people we will get to recite Subhan…",0
Never gonna stop believing it will happen #beliebers @justinbieber http://t.co/tZhUwn461x,0
RT @jinggyii_: Sleepy but zzz homework,0
Photoset: stephanieandstuff: Makeup Transformations by Stephanie Fernandez Stephanie’s Website Stephanie’s... http://t.co/Apiv7B3eRN,0
if you remember this ily  http://t.co/Xptym81vm6,0
You just love the things the person is providing you with but you really dont love that person for them,0
RT @Calum5SOS: Hoping man city drop points today... 🙏,0
"RT @mentalbaseball: Baseball statistics are like a girl in a bikini. They show a lot, but not everything",0
RT @ManUtd: Man of the Match 3/3: Retweet this to vote for Juan Mata as #mufc’s best player against Villa. http://t.co/n3BbjbzOTu,0
goodbye self-esteem,0
Highwaist shorts/pants can't hide everything .,0
"""@__theMOST: ""@MeanAssKae: Me and rich relationship ain't nobody business but ours""&amp; ours right? @Eastside__nigga ?""right",0
RT @antii_s0cial: Moe why do people dress like this http://t.co/TksCasybzT,0
Change is just what we need sometimes,0
I hate not being able to sleep😔,0
RT @milkyoongi: OMFG HES SO CUTE /IM BAWLING http://t.co/7BQbgPY12u,0
Understanding Government Resources for Small Business http://t.co/hVYqaCcXyv,0
22 days until Guatemala!!!,0
RT @iAmTeamStiles: RT IF YOU LOVE STILES http://t.co/5WwgPP2aK1,0
RT @arianasmunchkin: suitcase #VoteUKArianators #KCA,0
I want to go shopping 😫,0
"Hi Luke Hemmings from 5SOS
Don't be badass, follow me and my friends @lina_hemmings ,@afonasova1999 &amp; @Dasha_Bornina
We love you❤️
@Luke5SOS",0
RT @Michael5SOS: I'm covered in pen because of these signings #clumsy,0
RT @_steysii: Replying to each text message is a struggle 😒,0
"dats right bitch, compliment my work",1
Doesn't everyone make duck faces while driving?! 😂 @NiallOfficial http://t.co/Wvxx6LPehe,0
Happy Saturday (: http://t.co/H4Exx8FkK3,0
RT @ohgee_adrii: This tweet gets to me everytime 😭😂 http://t.co/wV2vbp3Eo2,0
@TravisCerys @GolfinScotland1 sorry Peter couldn't resist it 😃😃 http://t.co/xlmBZrzcEp,0
Don't know how im gonna do it at practice,0
So like I wanna be happy. But I'm not gonna be until you text me .😒,0
"@Caulker4 good luck, I feel goals for u today ⚽️⚽️",0
"@exitthelemming so thrilled to see you were at Pentonville yesterday (just catching up on old fashioned media, eg Sat Guardian)",0
freaky freakyyyyyyyyyyy,0
[✔] Alive [✔] Blessed [✔] Grateful.,0
Listening to diplos set cuz my computer kept freezing during his set,0
RT @angiliska: Wish jon was up to bring me food at work im so hungry 😣😩,0
@ZoeCas159 What are you talking about? We all know I have the ios7.,0
"I wanna move but my body like ""I'm still tryna rest""",0
Still miss you.,0
"""Poodle cupcakes are my favorite."" :p

All That Glitters &lt;3 &lt;3 http://t.co/5PlSvMblb2",0
@triggah33 oh but it is.,0
RT @CuteEmergency: She's too small to get on the couch by herself so she does this when she wants up. http://t.co/eX4FeNi6hO,0
"after I saw who went for ACJC funfair, I'm kinda glad I didn't go",0
@PeelPoliceMedia @newstalk1010 The doctors did their job!! If you wanted prayers to work he should have been rushed to the church.,0
@leem_es spot the boyfriends http://t.co/dEimGh82pb,0
"RT @MataStuff: Mata ""I'm very happy for Wayne he's a top scorer, a top player and a top guy. I knew that one day my first goal would come a…",0
RT @KuypComm: Progressive Rock – A Cure for the Common Chord http://t.co/BsyjIZtaGQ,0
@YunGMiGo Definitely😩,0
Like what else interests you besides your self?,0
#SRKThePrideOfNation SRK &lt;3,0
Ugh I hate being indecisive,0
With my best friend #peace #love #and #gaul #facepainting http://t.co/4wXZsy8l66,0
RT @englandfact: englash version of pancakes are: dung patties. oy you dont really think there made from dung do you? nothin but 100% ferre…,0
you won't say it to his face though,0
Can I be her??  http://t.co/j9q1Clgi7d,0
"@awesomealan Agree taken some time, let's hope the flood gates open for him now. #MUFC",0
Are statins good for your love life? http://t.co/r97aSutzlB,0
I want a Cadi so bad omg,0
"New post: ""DSC_0728"" http://t.co/U63n6NCKjo #FTM #FloatTheMoat #Rivers",0
RT @fyLGS: #OPENFOLLOW FOR RP,0
"It's the weekend! Don't blow all your hard work by eating, drinking and thinking like the fatter, less fit version of yourself. KEEP GOING!",0
"yfifteeny

#VoteAnnePH #KCA",0
@JustYOLOO still cannot believe we met! So much love to ya!,0
RT @_ssyyd: @Tyweezyyyyyy 😂💀 stop being so defensive the first step to change is admitting 😭😎,0
RT @josiebethh: @oliviaaaaa_rose @ConnorFranta i love our relationship,0
